7.356360934844371968e+01,7.080363869068737870e+01
2.836956809338510510e+01,7.594475375256929794e+01
7.936520934644879333e+01,2.732130902335025979e+01
4.872566545745468147e+01,2.223637159567969235e+01
1.579556177748713175e+01,2.180996930844190373e+01
2.886774640183364937e+01,3.929230965660699582e+01
5.471816771399081603e+01,7.927234886954195758e+01
7.407056201919138516e+01,6.474119321162403651e+01
4.846297909342288079e+01,1.227533693839554552e+01
4.082823163281233292e+01,1.325143990126094451e+01
5.560841139165954417e+01,8.800053207858579185e+01
2.025252335513604152e+01,5.386417423070856358e+01
5.126336834889740146e+01,8.846840268843831723e+01
5.543955670174138817e+01,5.034514049761259002e+01
8.922042925582570660e+01,2.799015420144651145e+01
5.360579885042496073e+01,7.841526676499675830e+01
6.978695118841004685e+00,8.750716870618258270e+01
1.826096156747480137e+01,8.600393238971211218e+00
6.147794866782128764e+01,9.966074340704221868e+01
7.353744707229327560e+01,4.706729981185482359e+01
6.795769676391152814e+01,8.281392569980843632e+01
3.884955271611983108e+01,2.530309158243071721e+01
8.249420738670350772e+01,6.300003179451000079e+01
5.453192800569868126e+01,5.784846437789653351e+01
3.687953440450185383e+01,3.775427071348242691e+01
3.524568373594073023e+01,7.285802030220453673e+01
1.646474398579468357e+01,7.548212436228959632e+01
6.801674090940133510e+01,1.374589241290116881e+01
8.227812980922185204e+01,1.555405491071279656e+01
3.813345360390365357e+01,8.528142739778323289e+01
3.978838363687892610e+01,4.132718573401555773e+01
3.971270427486743415e+01,4.604978297431466672e+01
1.849273383887980771e+01,1.593688253864092275e+01
1.807350914054307367e+01,4.165313235858486962e+01
7.814312813442953143e+01,3.691965517819655673e+01
9.778352797402658325e+01,4.361991588985248569e+01
5.074654994300357203e+01,6.553567682317320475e+01
6.111962966017448196e+01,4.114316151943879873e+01
1.504761236794273849e+01,2.024326393941043634e+01
4.914850419884334087e+01,1.677181492474027635e+01
3.447184185352357133e+01,8.040691161536743436e+01
8.457972491420478889e+01,4.030477329091782934e+01
3.549677763755904181e+01,7.211862456917850750e+01
5.565372309115302585e+01,6.302814659980685974e+01
3.927616375041566243e+01,8.575985038119391390e+01
2.210060878600070566e+01,6.408107150343703040e+01
7.835034056254347945e+01,7.090162119261628959e+01
4.521581836208425642e+01,5.742043673393344250e+01
5.513909943002527569e+01,9.974942809645034458e+01
5.857074791100756528e+01,5.321069154591521766e+01
6.386292439349014671e+01,6.760192506888920150e+01
2.507566808428768113e+01,5.400052344349363409e+01
4.912245704383846601e+01,2.399314419263004083e+01
4.872566545745468147e+01,2.223637159567969235e+01
1.241617157765153578e+01,1.729047609896369764e+01
1.970431640400131457e+01,3.667900840574434085e+01
5.471816771399081603e+01,7.927234886954195758e+01
7.407056201919138516e+01,6.474119321162403651e+01
4.846297909342288079e+01,1.227533693839554552e+01
3.822801088590241392e+01,4.196174576190912120e+01
5.560841139165954417e+01,8.800053207858579185e+01
2.025252335513604152e+01,5.386417423070856358e+01
5.126336834889740146e+01,8.846840268843831723e+01
4.979782795551065533e+01,4.651786750927463032e+01
8.922042925582570660e+01,2.799015420144651145e+01
5.360579885042496073e+01,7.841526676499675830e+01
1.751244265994706950e+01,8.675462244440588222e+01
1.826096156747480137e+01,8.600393238971211218e+00
5.197622683301185020e+01,7.011999665475126164e+01
7.353744707229327560e+01,4.706729981185482359e+01
6.620865487148959971e+01,8.736129227748858739e+01
3.913654891476298303e+01,3.020158182866840946e+01
7.997326374213020017e+01,6.619547659808412732e+01
