2.538628818224218264e+00,3.358820795331510567e+00
2.119375378043832470e+00,3.497503370721358529e+00
3.284731115523119804e+00,4.513127889512717594e+00
4.252628949018533611e+00,6.829328916601768995e+00
1.450613957406710508e+00,1.961591306104794263e+00
2.185210438305631886e+00,4.377702044910976475e+00
1.724395665859718818e+00,2.581652782432147575e+00
1.868391510422210411e+00,2.976914543282331405e+00
2.751974876419322591e+00,4.176289010043062078e+00
1.926362553693656610e+00,2.194172039283105669e+00
1.675094551439674451e+00,3.319919679032036441e+00
4.230665465731461516e+00,6.092901616851877478e+00
2.205720032784028284e+00,2.868150533117634904e+00
1.590613130453891744e+00,2.530724155297986222e+00
4.031129878962501856e+00,5.952820146713092342e+00
1.073166867174641048e+00,2.015637593337434197e+00
4.783800793778413052e+00,7.057170266158989236e+00
3.540040770667415515e+00,5.228975529834497316e+00
1.933330417294660153e+00,2.381457408584714663e+00
3.874182452743561100e+00,4.700027418909179744e+00
3.685653637456868026e+00,5.297687538942670749e+00
2.910934127798447069e+00,2.569135835257123190e+00
4.097530195945903841e+00,6.007576654352460466e+00
2.904925892261543741e+00,4.546680153854235407e+00
4.085278553374777744e+00,5.187853713234468422e+00
2.455506080598078178e+00,3.058049081037862216e+00
2.821935826847930429e+00,3.360265159892352749e+00
1.841578444726369002e+00,2.924019030984010392e+00
1.748628476381258956e+00,1.825760128105869740e+00
1.536446306065305967e+00,2.350612003430768038e+00
1.743002375989446406e+00,1.897205019640737955e+00
2.396129881071731749e+00,2.509026087612436839e+00
4.322805410103415902e+00,5.631053254966953858e+00
3.523393350896325771e+00,3.653866542046015464e+00
2.571246770276718774e+00,2.874111468219989529e+00
4.483441577435010039e+00,7.707237656477632370e+00
3.837599271368612897e+00,3.198036062566483650e+00
2.778845070909409021e+00,3.369587520226200006e+00
1.996022761665164236e+00,2.174380260395318398e+00
2.686155757210841877e+00,2.948004674775749123e+00
3.536069530307281994e+00,3.668594070233167415e+00
2.013702348238739503e+00,4.065076099759076023e+00
1.401933067763770691e+00,3.265103193988454944e+00
2.377391260830397091e+00,2.366591975581414875e+00
2.530235661696058180e+00,3.653537121502429486e+00
1.424285938338475610e+00,2.754807543299854000e+00
2.769399560169812258e+00,3.835609484225009247e+00
3.739843767089685578e+00,3.584482811224591003e+00
2.106758103608477928e+00,2.629443360190967027e+00
2.198659366220000688e+00,3.846294811464635366e+00
2.330121674601191017e+00,3.245802549184068297e+00
2.119375378043832470e+00,3.497503370721358529e+00
3.904550667645858120e+00,5.176399476249669895e+00
4.252628949018533611e+00,6.829328916601768995e+00
1.450613957406710508e+00,1.961591306104794263e+00
2.185210438305631886e+00,4.377702044910976475e+00
2.345701257230414782e+00,3.045921865312969601e+00
1.724328849563517618e+00,3.186917222511560510e+00
3.427971262816337017e+00,4.742119946448811518e+00
1.926362553693656610e+00,2.194172039283105669e+00
1.347638584432833131e+00,3.203455096712665373e+00
3.624974605804175631e+00,5.052933485840370054e+00
2.610818169115133536e+00,3.791970727309989631e+00
1.832317670388857511e+00,2.963237467857351426e+00
4.031129878962501856e+00,5.952820146713092342e+00
1.842745911034279427e+00,2.509212396621630425e+00
5.319298726009956901e+00,7.772594406269285550e+00
3.554315171627943748e+00,5.260534615428626992e+00
2.830052952084392892e+00,3.410518759784295639e+00
4.437007759236023752e+00,5.254628861859375277e+00
3.148767807666055241e+00,4.900207888026437253e+00
2.910934127798447069e+00,2.569135835257123190e+00
4.097530195945903841e+00,6.007576654352460466e+00
2.757195574630880941e+00,4.559730755491134602e+00
4.085278553374777744e+00,5.187853713234468422e+00
2.141586876701232711e+00,3.395049091980508749e+00
2.821935826847930429e+00,3.360265159892352749e+00
1.841578444726369002e+00,2.924019030984010392e+00
1.729873044140224359e+00,1.604153592861389477e+00
1.499770731627993348e+00,2.365326767396020546e+00
1.751154133078847153e+00,1.951818758061032000e+00
2.157716373164845880e+00,2.687440418369309914e+00
4.311997173620147450e+00,5.642976547417558386e+00
3.527043309101442148e+00,3.658107162236458709e+00
2.529503745089948019e+00,2.819447930029794325e+00
4.483441577435010039e+00,7.707237656477632370e+00
3.837599271368612897e+00,3.198036062566483650e+00
3.654515647899452713e+00,4.023930216206101029e+00
2.616851562823529598e+00,3.321991339934322607e+00
2.700852302413183192e+00,2.923590952616757832e+00
3.536069530307281994e+00,3.668594070233167415e+00
2.151307611647461648e+00,3.836487909662527063e+00
2.072279188066098676e+00,4.103237103938869090e+00
2.334970800703411342e+00,2.564702161433831673e+00
3.105341414786133125e+00,4.471907948209280725e+00
1.424285938338475610e+00,2.754807543299854000e+00
2.597569582087791318e+00,3.224933587605996799e+00
2.756109710213538122e+00,3.095004539876808458e+00
2.106758103608477928e+00,2.629443360190967027e+00
1.756540396121793357e+00,3.343078011505971947e+00
2.330121674601191017e+00,3.245802549184068297e+00
2.234858221483176699e+00,3.762727241329407057e+00
4.854622815577413597e+00,6.594961235808113997e+00
3.318949000035817942e+00,5.484266138293703463e+00
1.450613957406710508e+00,1.961591306104794263e+00
2.185210438305631886e+00,4.377702044910976475e+00
2.345701257230414782e+00,3.045921865312969601e+00
2.195403663739961431e+00,3.282178827445538349e+00
3.460413713416240711e+00,4.794902681318686355e+00
1.926362553693656610e+00,2.194172039283105669e+00
1.876298301469000673e+00,3.449757768570043126e+00
3.325296324870767428e+00,4.695195010223115695e+00
2.539740833465496284e+00,3.970157340733866835e+00
2.166681507109593063e+00,3.101664750242224322e+00
4.031129878962501856e+00,5.952820146713092342e+00
1.842745911034279427e+00,2.509212396621630425e+00
5.824664805700098036e+00,8.654057445884527411e+00
4.289313686085058919e+00,6.442033833821099620e+00
3.303092106110645965e+00,4.545850404232097297e+00
4.206036206235700625e+00,4.124479808434271533e+00
3.148767807666055241e+00,4.900207888026437253e+00
2.910934127798447069e+00,2.569135835257123190e+00
4.042612433532331018e+00,5.883168572386606066e+00
2.550902629071108763e+00,3.972370764778849761e+00
4.293001604115696423e+00,5.757082588862598271e+00
2.058855949271373387e+00,3.750277025259439512e+00
2.785718496665964938e+00,3.353506106089082284e+00
1.595048518648555014e+00,2.496788687291537467e+00
1.729873044140224359e+00,1.604153592861389477e+00
1.520026598707436172e+00,2.398435429944821173e+00
1.356245015588759539e+00,1.741620148603202356e+00
2.157716373164845880e+00,2.687440418369309914e+00
4.855204186982503778e+00,7.016554052255624896e+00
3.527043309101442148e+00,3.658107162236458709e+00
2.529503745089948019e+00,2.819447930029794325e+00
5.244370530498286165e+00,9.205073234164554918e+00
3.837599271368612897e+00,3.198036062566483650e+00
3.654515647899452713e+00,4.023930216206101029e+00
2.513316025400814890e+00,3.271317974207879953e+00
2.700852302413183192e+00,2.923590952616757832e+00
3.594300379585535943e+00,3.699054165763724811e+00
2.152641257681763509e+00,3.597374217285127074e+00
3.439029275709826194e+00,5.534025283999875811e+00
2.334970800703411342e+00,2.564702161433831673e+00
2.772398097610831336e+00,3.917891385905079016e+00
2.102498871097329136e+00,3.447068818647806232e+00
2.596092719316733355e+00,3.226169839986954280e+00
2.378160135246262019e+00,2.766873981776245550e+00
3.525402970683585657e+00,4.900637934738245605e+00
1.720702012249024415e+00,3.348051151198754738e+00
2.330121674601191017e+00,3.245802549184068297e+00
2.228338257145213941e+00,3.595606702450713676e+00
4.719817372236770225e+00,6.393845964230006729e+00
3.318949000035817942e+00,5.484266138293703463e+00
1.786310184620501840e+00,3.065706668263143087e+00
2.195229358651589635e+00,4.298091431301715559e+00
2.377877736694285815e+00,2.954013674491369201e+00
2.266152173902272526e+00,3.154943241135663268e+00
3.468615160829435773e+00,4.754936685517635375e+00
1.736955671967958192e+00,1.938648292379584692e+00
2.241424162593271596e+00,3.931026262564185636e+00
2.460826675313397160e+00,2.663667080576304969e+00
2.689670252747950130e+00,4.038711227733184472e+00
3.128582202031697790e+00,4.611554896983466989e+00
3.941995541784429236e+00,5.895739766559982442e+00
1.921797791591638216e+00,2.935567094530785237e+00
5.824664805700098036e+00,8.654057445884527411e+00
4.331710368541328293e+00,6.500098458153111380e+00
3.683144037811006299e+00,5.395140167071460269e+00
4.206036206235700625e+00,4.124479808434271533e+00
2.422584367230268931e+00,3.999585071189484253e+00
2.743988840655723127e+00,2.795512158579826600e+00
4.042612433532331018e+00,5.883168572386606066e+00
2.653535152382771045e+00,4.135822466101291894e+00
4.080838625917307283e+00,5.225290192100048081e+00
